Date,Daily_Revenue,Daily_Profit,Daily_Cost,Daily_Units,Daily_Orders,Daily_Margin,Avg_Shipping
2013-09-15,3959855.8699999996,982634.6499999997,2755265.665,12037,2,25.31525507520972,35.0
2013-09-16,2607135.45,465154.74,2141980.71,12621,2,22.10998604837367,23.0
2013-09-17,1593716.15,628973.5700000001,964742.5800000001,7281,2,32.799819125703955,16.5
2013-09-18,2334446.02,899597.7100000001,1434848.31,15227,2,38.55798020382027,16.5
2013-09-19,3991736.76,784108.2599999998,3207628.5,15202,5,28.985446415729434,15.2
2013-09-20,10601104.52875,3565609.8199999994,6843496.005,35127,6,33.859227824002026,23.666666666666668
2013-09-21,1576098.97,653015.9099999999,923083.0599999999,16554,4,44.33065888480096,26.0
2013-09-22,2176770.18,643499.2200000001,1533270.96,8898,3,39.43749161310344,37.333333333333336
2013-09-23,4979270.86875,1316731.1700000002,3302960.8449999997,18354,3,32.32915267085145,28.0
2013-09-24,8322514.6875,2561006.8075,5493321.29,26948,3,29.161910725278275,26.666666666666668
2013-09-25,7887981.78,1304571.7000000002,5963977.745,15330,3,17.444003685375748,11.333333333333334
2013-09-26,17242114.91,5739546.1175,10536711.955,47917,7,38.569126935428486,20.571428571428573
2013-09-27,5556545.66,2160770.31,3395775.35,28749,6,34.43044423030965,25.0
2013-09-28,6687037.62,1843254.6199999999,4462522.265,18998,5,31.23052914503374,21.4
2013-09-29,1045556.76,371988.92,673567.8400000001,12572,3,32.70249739493221,43.0
2013-09-30,13479826.59875,4365669.88875,8825107.4,39027,8,35.35139551175472,26.0
2013-10-01,2460483.62,927825.3500000002,1532658.27,11302,4,36.615372333459064,19.75
2013-10-02,7476266.92875,2459987.3087500003,4740701.61,33768,7,39.175108253545815,19.714285714285715
2013-10-03,3323135.1399999997,1194242.23,2128892.91,21488,5,33.348946444414565,31.4
2013-10-04,813757.32,305280.36,508476.95999999996,14552,3,33.186721194590135,39.0
2013-10-05,9044135.23875,3313092.5075000003,5275888.38,28711,4,43.9041872750033,27.75
2013-10-06,1175725.07,496579.99,679145.0800000001,11519,2,34.44911397101159,31.0
2013-10-07,3569052.22,1301851.03875,2141674.58,10837,3,43.07409127707831,18.333333333333332
2013-10-08,6603854.54,2683430.0787500003,3755950.98,30670,4,43.67123569562711,38.5
2013-10-09,1782558.26,613260.6300000002,1169297.63,19479,6,29.38804908543831,31.333333333333332
2013-10-10,201963.34,62038.18000000001,139925.16,9798,2,29.416907513634825,25.0
2013-10-11,1438319.3900000001,660886.76,777432.63,18323,5,46.842108774493546,25.0
2013-10-12,4788868.899999999,1965974.6087500001,2814556.07,18102,3,49.23011545474475,27.333333333333332
2013-10-13,43444.92,17802.659999999996,25642.26,282,1,40.97754121770738,2.0
2013-10-14,1406104.1600000001,499165.1,906939.06,10147,2,33.40017741584018,8.0
2013-10-15,932793.12,350272.44000000006,582520.6799999999,3654,1,37.55092447508619,29.0
2013-10-16,573231.01,176150.61999999997,397080.39,6967,2,34.1064300584167,25.5
2013-10-17,138024.69999999998,59443.889999999985,78580.81,671,1,43.06757413709285,16.0
2013-10-18,4773682.72,1848515.8299999998,2925166.89,28930,4,37.54198563806204,23.5
2013-10-19,6896605.34875,2083361.16875,4679150.885,26600,4,29.59156952012476,23.25
2013-10-20,6322527.27,2095395.27,4227132.0,24597,6,32.88784963227888,27.166666666666668
2013-10-21,11948429.33875,3072764.6599999997,8607995.825,38785,7,27.437007258239248,23.571428571428573
2013-10-22,5367230.21875,1452414.7399999998,3707569.615,11492,3,27.861808475605844,23.0
2013-10-23,407642.76,167041.97999999998,240600.78000000003,2646,1,40.97754121770738,22.0
2013-10-24,6460052.91,2017917.92,4442134.99,43525,8,31.976082160504674,41.25
2013-10-25,1051423.35,379639.62,671783.73,8987,3,35.56416829578621,30.0
2013-10-26,5674021.56875,1836688.3787500001,3703239.8949999996,23304,3,34.15567201496895,22.333333333333332
2013-10-27,10290159.63875,2728042.32,7102422.215,31502,6,28.594130843716382,26.333333333333332
2013-10-28,865663.14,354727.47,510935.67,5619,1,40.97754121770738,28.0
2013-10-29,2032060.1099999999,367599.25999999983,1664460.85,13675,2,23.280598838669707,7.0
2013-10-30,5751529.49875,1687478.6399999994,3760515.8649999998,25395,4,31.045010494505277,22.75
2013-10-31,1473535.35,365434.64999999997,1108100.7,2205,2,24.799856345489097,20.5
2013-11-01,2722870.64,703728.5900000001,2019142.05,9880,3,31.313812252587187,24.0
2013-11-02,7876724.91875,1678515.9599999997,5436704.05,18478,3,24.957628713426242,32.0
2013-11-03,6214793.26,1959629.6400000001,4255163.62,34521,7,32.9244196583585,34.57142857142857
2013-11-04,9447903.86,2450841.6099999994,6416287.055,31010,5,31.022962120520276,27.0
2013-11-05,2223421.84,1096580.58,1126841.2599999998,13328,3,57.31931743117807,10.666666666666666
2013-11-06,1582903.58,766626.56,816277.02,19400,4,43.06004026029509,27.25
2013-11-07,269474.45999999996,107620.21,161854.25,3613,2,33.40409751131886,31.5
2013-11-08,2835602.39,770936.8800000001,2064665.5099999998,18334,3,26.7861304288935,19.333333333333332
2013-11-09,3964436.79,1129686.3499999999,2834750.44,8714,2,31.17539041028764,24.5
2013-11-10,3191347.5999999996,1423715.7699999998,1767631.8299999998,11166,2,53.486249177850794,23.0
2013-11-11,10016562.10875,2408247.4400000004,7325622.0649999995,26361,5,28.42330230353454,17.8
2013-11-12,16875300.6875,4101626.7,11492182.575,39906,5,24.822533113367236,32.2
2013-11-13,5263511.32,2034936.6,3228574.7199999997,23167,5,37.4375675780674,15.2
2013-11-14,6946135.97,2726283.83,4219852.14,32098,6,36.108176158635295,28.166666666666668
2013-11-15,4789646.0200000005,1721423.9800000004,3068222.0399999996,18265,4,31.55270247006467,26.75
2013-11-16,3240877.22,1274617.6900000002,1966259.5299999998,8969,2,35.215460044112405,22.0
2013-11-17,9888534.81875,3536638.11875,6217803.404999999,31329,5,36.42563010941254,35.2
2013-11-18,4124301.24,1279186.9700000002,2845114.27,14229,3,34.66861655750504,9.333333333333334
2013-11-20,2395144.2800000003,660104.8900000001,1735039.39,12718,4,32.37652723263586,21.25
2013-11-21,3256331.67,540804.2699999998,2715527.4,18291,3,23.350208633892553,30.666666666666668
2013-11-22,14214199.75875,5073217.078749999,8594409.715,44789,8,39.98603634293344,18.875
2013-11-23,4847952.01,1078813.4,2999818.685,17208,3,37.141162001990445,34.666666666666664
2013-11-24,8739314.2,2816407.91875,5654806.279999999,34603,6,36.89499627084283,27.5
2013-11-26,11737199.7575,3724655.2287500002,7539072.38,43983,6,38.60796891591348,21.833333333333332
2013-11-27,4240703.14,1250092.06,2990611.08,24666,5,37.49081105031656,18.4
2013-11-28,469357.6,315424.79999999993,153932.80000000002,4295,1,67.203513909224,3.0
2013-11-29,2163189.99,536468.0099999998,1626721.98,3237,1,24.79985634548909,13.0
2013-11-30,7506711.80875,2007674.4,5142966.005,25186,4,28.050536389129636,27.0
2013-12-01,3816824.97,1270671.8600000003,2546153.11,30801,6,29.623466632963815,26.333333333333332
2013-12-02,1050072.9,400674.13000000006,649398.77,12233,2,36.99035122002334,20.5
2013-12-03,9683986.258750001,2755400.46,6509261.8,39178,6,34.86819862132599,18.166666666666668
2013-12-04,546573.8500000001,189571.5000000001,357002.35,7265,2,34.57079020613624,26.5
2013-12-05,5844009.03,2120712.42,3723296.61,26923,7,40.60818234272945,27.142857142857142
2013-12-06,7773760.59,2832292.15,4941468.4399999995,25815,5,34.88735395214799,35.0
2013-12-07,4354089.69,1401931.0799999998,2952158.61,22430,5,30.888073672579612,40.4
2013-12-08,9422672.50875,2255280.5300000003,6759711.875,24013,4,26.487490527235163,23.25
2013-12-09,1335700.2,547337.0999999999,788363.1000000001,8670,1,40.977541217707376,49.0
2013-12-10,1202474.3599999999,473982.79,728491.57,5933,2,32.799819125703955,27.5
2013-12-11,7552709.100000001,2062840.9000000004,5140152.025,33708,6,28.671676193011283,8.333333333333334
2013-12-12,4832169.54,883364.9599999997,3357818.065,15682,2,24.848227822466633,33.5
2013-12-13,4110410.0,1036874.7199999997,3073535.2800000003,16121,3,40.579697193977175,29.0
2013-12-14,5046122.50875,912930.1900000001,3290237.965,22007,4,30.66882449030033,31.75
2013-12-15,2319303.92,1405281.16,914022.76,19668,3,58.4615230120518,15.333333333333334
2013-12-16,3286833.02,1439427.7200000002,1847405.2999999998,21849,4,42.03400416608167,21.5
2013-12-17,2826449.0900000003,1057208.1800000002,1769240.91,11573,3,35.254594863973196,26.0
2013-12-18,936681.62,244665.96000000002,692015.66,4354,2,28.901508783914203,43.0
2013-12-19,7827944.57,2723767.02,5104177.55,21024,4,36.32884161403791,37.0
2013-12-20,5695472.66,1575427.6800000002,4120044.98,14925,3,31.496278750245313,24.666666666666668
2013-12-21,9172709.34875,2487090.8100000005,6441249.155,23593,4,31.685171052969597,28.25
2013-12-22,498258.61000000004,159945.04,338313.57,13549,3,29.831916889672286,33.333333333333336
2013-12-23,4549819.32,1932604.48,2617214.84,21734,5,44.58477229431507,30.8
2013-12-24,6070172.02,1558805.83,4511366.1899999995,23191,4,24.636165501742898,45.0
2013-12-25,2118907.29,897600.8399999999,1221306.45,19182,2,34.44911397101159,32.0
2013-12-26,6953967.23875,2249039.56,4387390.074999999,21391,4,37.51392613971728,30.25
2013-12-27,8428277.7,2026579.8387499999,5610462.3549999995,22672,3,27.022696259297934,37.333333333333336
2013-12-28,8004098.5,2543789.42,5460309.08,36970,6,34.83258133671289,19.333333333333332
2013-12-29,2047800.62,355238.19999999984,1692562.42,12318,2,23.28059883866971,20.5
2013-12-30,3959669.61,1382761.4787500002,2418867.84,12762,2,33.01263965797002,15.0
2013-12-31,1999658.58,350488.37,1649170.21,5560,3,30.695500715931228,26.333333333333332
2014-01-01,5275262.569999999,2047819.5,3227443.07,37541,6,40.352786517395565,24.666666666666668
2014-01-02,2509649.91,977884.51,1531765.4,17257,3,36.62264298959107,28.666666666666668
2014-01-03,2100727.93,820939.61,1279788.32,11608,5,30.57743689704962,27.6
2014-01-04,3499976.8899999997,1646150.7199999997,1853826.1700000002,31332,4,43.06004026029508,44.0
2014-01-05,8429350.82875,2426737.71,5777965.605,23503,4,31.851881615010534,23.5
2014-01-06,151460.40000000002,49986.72000000003,101473.68,3192,1,33.003161222339315,18.0
2014-01-07,5722977.81875,1758305.27875,3830579.245,23761,5,29.805642744449255,26.6
2014-01-08,1279756.84,479683.17000000016,800073.6699999999,13025,4,33.40213746357952,32.5
2014-01-09,3044590.09,1220085.63,1824504.4600000002,13203,4,34.05207941285531,35.25
2014-01-10,3350108.64,1130873.79,2219234.85,10741,4,33.74994022004787,33.75
2014-01-11,629797.28,258075.44,371721.84,4088,1,40.97754121770738,39.0
2014-01-12,4471330.89,1654426.4400000002,2816904.4499999997,23163,4,43.2418246252859,14.25
2014-01-13,1782728.04,645877.01,1136851.0300000003,9629,2,30.182264259135472,19.0
2014-01-14,6926484.66,1895513.97,4459721.395,26169,6,32.95446820638903,34.0
2014-01-15,1099241.15,677594.14,421647.01,10575,3,55.02298782006508,27.666666666666668
2014-01-16,2007877.08,859941.6799999999,1147935.4,9679,2,40.30924930608951,10.5
2014-01-17,15523431.26875,4117603.71,10536064.8,66371,8,29.874266867840888,20.25
2014-01-18,352196.26,122392.62000000004,229803.64,4571,2,34.57079020613624,22.0
2014-01-19,1983007.1,997590.2100000002,985416.8899999999,14683,4,45.99010792783406,14.0
2014-01-20,9920197.94875,3023845.0387500008,6306325.864999999,24072,4,27.537063426253695,33.5
2014-01-21,51538.92,13312.839999999997,38226.08,5524,1,25.830653804930325,35.0
2014-01-22,4678478.47875,1441326.69875,2920230.96,16500,2,30.74473741359973,29.5
2014-01-23,7314814.12875,2131522.9699999997,5039221.055,20559,5,31.4572673569994,20.2
2014-01-24,4194838.55,1338066.6600000001,2856771.89,28390,5,36.810558336643034,27.0
2014-01-26,3616443.5200000005,1261541.0500000003,2354902.4699999997,29552,5,31.065784508903285,21.8
2014-01-27,5497137.09,1198776.18,3649388.6849999996,28155,7,36.029220468242634,22.142857142857142
2014-01-28,10078744.12875,2162445.2,7553638.49,22546,4,21.970477331304473,22.25
2014-01-29,1456815.2400000002,587863.1700000002,868952.0700000001,9468,2,38.557980203820264,31.0
2014-01-30,1778181.55,688683.97,1089497.58,13768,2,35.819738429727295,31.5
2014-01-31,4821312.699999999,1526111.53,3295201.17,16386,3,31.784647347638195,23.0
2014-02-01,1827541.45,602755.8700000001,1224785.58,13285,5,30.811115028531436,28.6
2014-02-02,3046375.3,1173741.2500000002,1872634.05,19871,3,37.7514598658579,33.0
2014-02-03,2252235.82,1005242.33,1246993.49,11808,4,53.2338733778104,29.25
2014-02-04,11642655.6375,3296081.41875,7369526.57,35980,5,37.50797162210337,14.6
2014-02-05,11919040.0175,3521367.2687499993,8045726.87,41449,5,33.24236712632499,26.0
2014-02-06,12678860.45,3344471.84,9116437.395,34861,6,33.35900392958838,31.833333333333332
2014-02-07,2194144.24,1083869.1400000001,1110275.0999999999,13183,2,52.377219192155096,6.5
2014-02-08,7991601.41,1850737.0699999998,5839444.484999999,35525,6,26.803946040191786,21.666666666666668
2014-02-09,6905801.76,2215225.5999999996,4690576.16,15681,3,34.03992175568428,34.0
2014-02-10,5484392.130000001,891804.6500000001,4592587.48,10877,2,16.472511877781844,18.5
2014-02-11,4512247.53875,1417721.21875,2960433.025,9392,2,34.189231830269215,18.0
2014-02-12,10214495.67875,2825024.05875,7184439.75,24892,4,30.073244819215773,32.25
2014-02-13,1726267.71,795900.78,930366.93,27987,4,41.75371753855026,13.75
2014-02-14,4618835.24,1259144.0300000003,3359691.2100000004,17815,4,32.72965355392411,29.0
2014-02-15,10307761.6575,3268575.40875,6534412.845,26290,5,33.69954468512119,33.2
2014-02-16,8957448.67875,3084407.1399999997,5670270.385,32423,6,35.53519471145855,22.166666666666668
2014-02-17,5750934.44875,1941154.75,3258679.595,22056,4,47.025995967460744,32.0
2014-02-18,2026451.8,743056.64,1283395.1600000001,10913,5,33.41140668112592,29.2
2014-02-19,6283176.710000001,1160771.1200000003,5122405.59,19238,5,32.974734503329955,25.6
2014-02-20,1925344.98,297819.1499999999,1627525.83,18642,5,21.887863232321617,20.6
2014-02-21,4951210.07,1201987.9500000002,3749222.12,12464,4,28.11582956653662,28.0
2014-02-22,2738750.19,788380.1299999998,1950370.06,6069,2,46.00168512735655,36.0
2014-02-23,55382.88,14305.759999999997,41077.12,5936,1,25.830653804930325,26.0
2014-02-24,3198935.4,672032.8599999999,2526902.54,9119,3,29.553295135057493,36.666666666666664
2014-02-25,947412.4,376776.29,570636.11,2167,1,39.76898444647759,4.0
2014-02-26,6785844.47,2420901.94,4364942.53,35520,5,45.43421152009483,26.6
2014-02-27,5123853.96875,1517565.4087500002,3472195.265,19419,5,26.308020145775423,35.0
2014-02-28,11088265.94875,3105997.5900000003,7577997.005,25417,4,29.88907325344936,28.75
2014-03-01,9409845.00875,2771422.6799999997,6496119.725,24142,5,30.221577317106743,29.0
2014-03-02,1364000.61,484756.5700000002,879244.0399999999,16917,2,30.984536497431748,39.0
2014-03-03,6199072.87,1621476.8299999998,4577596.04,14656,5,30.509265380709813,22.0
2014-03-04,2136042.5300000003,299523.38999999984,1836519.14,6457,3,24.130617160756586,30.333333333333332
2014-03-05,7315316.56,3199932.75875,3989335.59,31737,5,50.2400195074632,24.2
2014-03-07,1653911.69,580635.5599999999,1073276.1300000001,9497,4,34.93952500081079,17.75
2014-03-08,3499353.2100000004,884774.4100000001,2614578.8,12978,3,27.118686765142353,15.0
2014-03-09,9622193.24875,2909158.08,6396407.505,30445,6,28.847742506448167,27.166666666666668
2014-03-10,2639840.76,1331799.2799999998,1308041.48,23380,4,50.8263139401178,25.25
2014-03-11,4190023.7199999997,1186538.4500000002,3003485.27,17414,3,29.98035766599635,27.666666666666668
2014-03-12,5378745.25875,1727402.1199999994,3314993.605,14654,3,45.39452278423344,41.0
2014-03-13,3428669.35,1261998.21,2166671.14,31775,5,35.507589871962296,22.2
2014-03-14,3176334.77,1243989.79,1932344.98,21719,4,29.315236465317145,11.0
2014-03-15,2545625.54,1144836.9900000002,1400788.55,14659,3,48.57732653400586,17.666666666666668
2014-03-16,6990829.80875,1953462.4699999997,4514547.234999999,31472,5,32.93199700512176,25.6
2014-03-17,3036837.54,707431.49,2329406.05,15926,3,26.903619528019334,23.666666666666668
2014-03-18,8430966.57875,2399156.04875,5317053.8149999995,18515,3,31.32358731912365,26.666666666666668
2014-03-19,7323071.98875,1959992.2999999993,4860459.585,20880,5,38.08349963004381,27.0
2014-03-20,2930272.77,708333.9199999999,2221938.85,12352,3,23.027814315165603,33.666666666666664
2014-03-21,769847.04,190920.95999999996,578926.0800000001,1152,1,24.799856345489093,32.0
2014-03-22,1957922.8199999998,452699.0999999999,1505223.72,7542,3,23.339165816994335,35.666666666666664
2014-03-23,8602377.74875,2773200.7287500002,5695083.725,18388,5,41.13349360474716,24.0
2014-03-24,1317756.0799999998,569845.6600000001,747910.4199999999,6486,2,52.3772191921551,30.0
2014-03-26,5537092.74,2000819.6887500002,3430915.37,36938,8,32.9157725018098,25.125
2014-03-27,17178331.6775,5689272.95875,10583124.27,45125,6,39.245236305304005,36.5
2014-03-28,1707466.1700000002,355409.59,1352056.58,6121,2,26.19507426145144,47.5
2014-03-29,5676881.27,1189002.5299999998,3708712.185,25640,3,29.17957963168227,15.0
2014-03-30,7541004.97875,2563562.39,4820116.234999999,22533,4,32.83895122655545,22.75
2014-03-31,5718091.11875,1239605.2200000002,4015760.795,12482,3,25.792328831466836,21.0
2014-04-01,1138185.8900000001,350918.1400000001,787267.75,23829,5,29.665913139257306,21.6
2014-04-02,1294312.08,682294.12,612017.9600000001,17981,4,46.25938449221687,32.0
2014-04-03,5753601.54,1252256.2699999996,3865866.5749999997,16305,4,29.177149795373555,29.5
2014-04-04,6669736.16,1984737.2399999998,4446049.305,17387,5,40.06803761926237,18.6
2014-04-05,8396272.57,2775246.2800000003,5621026.29,29479,6,33.59630861447018,16.666666666666668
2014-04-06,8953645.42875,2856845.7087499998,5962706.425,23110,5,34.05794167222312,20.2
2014-04-07,11376336.20875,3186293.09875,7265710.305,31219,4,31.805533556005702,22.25
2014-04-08,123093.94,50440.869999999995,72653.07,799,1,40.97754121770738,31.0
2014-04-09,1535344.7999999998,661235.76,874109.04,7464,2,43.06757413709285,30.5
2014-04-10,806094.41,278858.0,527236.4099999999,7979,2,36.864754889420034,32.0
2014-04-11,4873843.4399999995,1949817.3399999999,2924026.1,33252,5,38.83284739695601,32.4
2014-04-12,9529149.46875,3164168.5199999996,6223695.625,43796,7,39.66562508442936,32.42857142857143
2014-04-13,3035466.7600000002,1097785.01,1937681.75,25089,6,32.3313152186927,27.833333333333332
2014-04-14,6548009.91875,1800104.2087500002,4613812.415,21958,4,29.055212232673608,24.5
2014-04-15,9178352.04875,2732201.89,6074879.649999999,27057,4,38.23722932402945,24.0
2014-04-16,4759382.26,1880704.7000000002,2878677.56,26874,4,37.79314607740113,20.5
2014-04-17,4573394.04,1535015.17,3038378.87,28269,5,30.819148251295577,27.8
2014-04-18,4392802.03875,955405.89,2876322.295,8469,2,30.71448123379698,41.5
2014-04-19,1266818.86,233999.15999999992,1032819.7,8990,2,23.28059883866971,20.0
2014-04-20,3511339.24,1173937.15,2337402.09,16658,4,32.702618326633726,28.5
2014-04-21,2225558.64,1091809.42,1133749.22,13238,2,52.377219192155096,22.5
2014-04-22,4489012.42875,1480591.58875,2874327.545,22433,4,37.42309017613423,24.0
2014-04-23,1398122.04,274828.64,1123293.4,8336,2,22.60882055274695,26.5
2014-04-24,1342202.86,495819.78000000014,846383.0799999998,2930,2,29.577985873520582,47.0
2014-04-25,4182722.5799999996,638757.6,3543964.98,11242,4,19.20313213873338,21.5
2014-04-26,6116878.64,2420046.42,3696832.2199999997,23795,5,39.808795160691226,25.6
2014-04-27,4743438.68,1830177.9,2913260.78,32614,5,35.40064762290697,25.4
2014-04-28,2277097.47,567132.2099999997,1709965.26,19509,5,28.653871795597496,26.0
2014-04-29,1891266.1199999999,640474.5299999999,1250791.5899999999,7725,2,28.31280529604648,27.0
2014-04-30,7358406.57875,2171929.8099999996,4674009.165,18193,4,33.84557395809035,26.75
2014-05-01,10950616.91,3311047.8887500004,7384648.965,34136,5,31.777566494478343,26.0
2014-05-03,3997319.6,1268563.05875,2407626.19,9143,1,31.73534232163973,6.0
2014-05-04,2560412.58,1174649.63,1385762.9500000002,15310,3,44.326970490806836,23.666666666666668
2014-05-05,4113301.46,1455956.7400000002,2657344.7199999997,8458,2,32.28442039598334,8.5
2014-05-06,6964642.83,2471893.6799999997,4492749.15,22693,5,34.46039973499626,19.2
2014-05-07,1139737.1,691234.04,448503.06,15624,4,48.31021071142942,34.25
2014-05-08,121355.31,31346.869999999995,90008.44,13007,2,25.830653804930332,47.0
2014-05-09,7180728.24,2719170.95875,4429572.74,26123,4,37.507802156909804,31.0
2014-05-10,7678441.71875,1850971.09,5535205.275,19310,3,26.457975010316364,9.333333333333334
2014-05-12,5110198.29,1125441.5200000005,3984756.7700000005,27367,5,27.838441262790024,25.2
2014-05-13,14714814.72875,4792596.33875,9788125.095,45663,9,42.48891460559257,19.444444444444443
2014-05-14,1654600.36,549004.9700000002,1105595.3900000001,14427,4,28.33210601458128,24.5
2014-05-15,1167844.53,601047.25,566797.28,11322,4,44.33065888480097,28.5
2014-05-16,7798793.6,2201915.9899999993,4961398.915,27177,5,36.50594866255125,29.6
2014-05-17,6379656.31875,2489353.81875,3756209.205,36789,5,45.779932773597366,17.0
2014-05-18,1954854.02,377342.20000000007,1577511.8199999998,4598,2,26.663510450738855,15.5
2014-05-19,4115031.85875,1268563.05875,2712375.505,9489,1,30.827539185452245,21.0
2014-05-20,267475.65,88275.42000000004,179200.22999999998,5637,1,33.003161222339315,25.0
2014-05-21,12178131.44875,3875414.35875,7521394.3549999995,38238,6,39.83568003752104,15.166666666666666
2014-05-22,2554110.4499999997,390446.93999999994,2163663.51,8601,2,22.109986048373667,26.5
2014-05-23,5293312.96,1807479.05875,3198955.9399999995,14555,3,41.47918567499127,26.333333333333332
2014-05-24,6545677.01,1618775.71,4926901.3,18963,6,41.07571071399277,14.166666666666666
2014-05-25,3931392.32,872562.4099999996,3058829.91,9211,2,26.663510450738844,20.5
2014-05-26,9043145.81,2426435.29,6616710.5200000005,39121,9,29.480699133828914,28.0
2014-05-27,1326000.1500000001,763052.66,562947.49,13421,4,41.690919373248605,25.75
2014-05-28,1365237.44,512659.28,852578.1599999999,5348,1,37.550924475086184,29.0
2014-05-29,2202322.96,437799.69000000006,1764523.27,4138,2,19.178946400244612,29.5
2014-05-30,2444561.28,917955.36,1526605.92,9576,1,37.55092447508618,27.0
2014-05-31,928144.14,335416.6200000001,592727.52,6083,1,36.13841918993316,17.0
2014-06-01,4055666.08,1742324.49875,2249364.96,14115,2,52.53157394617986,19.5
2014-06-02,3858815.69,1520188.6800000002,2338627.01,27683,4,33.069951555509924,31.0
2014-06-03,3881729.08,1067891.6900000002,2813837.39,14799,4,32.074388039828406,16.0
2014-06-04,4627670.069999999,1006093.9299999998,3530579.615,13998,3,25.33753263088551,23.0
2014-06-06,5412773.32,1771476.7600000002,3641296.56,33027,5,31.912876922741297,26.0
2014-06-07,9444524.16,2163205.7899999996,6597598.5,29498,5,29.69540288609381,19.8
2014-06-08,9265212.82875,3403969.9499999993,5667586.875,37191,6,40.11731243693367,26.333333333333332
2014-06-09,8534960.739999998,2502938.1687499993,5708458.04,23076,5,24.916058621160083,25.8
2014-06-10,551274.1,181937.88,369336.22,11618,2,33.00316122233931,9.0
2014-06-12,4414637.06875,983377.3400000001,2908818.375,12374,4,28.505311000819688,31.25
2014-06-13,224902.92,81276.36000000002,143626.56,1474,1,36.13841918993315,28.0
2014-06-14,3059575.41,913481.2300000001,2146094.1799999997,12301,4,29.479088356223183,24.25
2014-06-15,5371504.88,1055830.4800000002,3564953.665,14844,2,25.554480465043152,7.5
2014-06-17,128099.6,50943.90999999999,77155.69,293,1,39.76898444647758,27.0
2014-06-18,17357400.58625,5051692.73875,11703304.745,54129,7,29.459153875749756,26.714285714285715
2014-06-19,778559.98,238721.5599999999,539838.42,9526,1,30.66193564174721,36.0
2014-06-20,7501145.858750001,2472230.55875,4751866.355,17279,2,33.35709343619686,25.0
2014-06-21,1961145.04,677198.1399999999,1283946.9,13482,3,32.92685292851193,30.666666666666668
2014-06-22,9955880.668750001,2796657.2,6718465.865,35164,6,36.38623142936492,33.0
2014-06-23,4323558.98,1697210.1300000001,2626348.85,12317,3,36.73330151156746,26.333333333333332
2014-06-24,10841617.1075,2614939.21,7021974.289999999,34047,5,29.617408130902913,31.2
2014-06-25,5521126.01,2023607.1600000001,3497518.85,28879,6,40.2939082131941,23.166666666666668
2014-06-26,8139467.69875,2308276.08875,5697098.3149999995,23990,4,31.192243985803454,23.0
2014-06-27,8230063.7175,2186527.3699999996,5424751.01,15257,2,26.567563083997474,40.5
2014-06-28,1975611.92,741860.54,1233751.38,7739,1,37.550924475086184,28.0
2014-06-29,13189499.037500001,3186070.3699999996,8748025.925,31404,5,33.03010068877457,30.8
2014-06-30,5681074.95875,1805709.2400000002,3664142.335,19962,4,33.921465112845,25.75
2014-07-01,5580935.41875,1642453.22,3622351.725,27698,5,32.47072042389998,23.6
2014-07-02,7525459.57875,2706909.35,4604537.625,28806,4,43.6543469507475,18.5
2014-07-03,2108502.21,698994.35,1409507.86,14132,3,40.888435298820106,11.333333333333334
2014-07-04,3853897.93,1009799.2599999999,2844098.67,23463,7,30.599107792274044,28.428571428571427
2014-07-05,8944568.63875,3324380.9487500004,5317486.6899999995,26921,4,45.216902919561676,26.25
2014-07-06,1773430.16,665939.4199999999,1107490.74,6947,1,37.55092447508618,40.0
2014-07-07,9578648.01875,2217713.6999999997,6765141.715,32436,7,30.194900683670507,25.0
2014-07-08,7091043.0600000005,2246457.22,4844585.84,17537,3,34.03992175568429,10.666666666666666
2014-07-09,10018001.6575,2706940.9599999995,6471977.85,28192,7,35.512266750138714,23.857142857142858
2014-07-10,934195.0,383991.06000000006,550203.94,3110,2,41.418279291785225,13.0
2014-07-11,5443772.3,1500375.9899999998,3680232.4749999996,17542,4,32.28778391306391,26.25
2014-07-12,4012961.35,995208.6499999998,3017752.7,6005,2,24.79985634548909,11.0
2014-07-13,5634679.69875,1748849.6699999992,3609309.025,16659,2,34.171961756030846,12.0
2014-07-14,1883594.9,811218.6299999999,1072376.27,9157,1,43.06757413709285,21.0
2014-07-15,2562038.04,1021717.68,1540320.36,25185,5,37.52047245491301,23.0
2014-07-16,2238640.91,790467.0899999999,1448173.8199999998,9318,3,42.713929814882086,31.0
2014-07-17,6118532.350000001,1620879.8100000005,4497652.54,34210,5,31.336063861463856,30.6
2014-07-18,613437.84,230351.58,383086.2599999999,2403,1,37.550924475086184,9.0
2014-07-19,3906395.0599999996,1060277.97,2846117.09,14797,4,32.34943906522747,32.0
2014-07-20,6344231.98,1796167.5,4032933.485,24485,3,41.27637483377233,17.0
2014-07-21,4696340.41,1630872.6000000006,3065467.81,23728,5,33.078667091853994,39.8
2014-07-22,10108212.54,2064819.2300000002,7677928.335,26841,6,28.53280542920199,14.166666666666666
2014-07-23,2429385.04,920741.7300000002,1508643.3099999998,8893,2,38.65995446078189,21.5
2014-07-24,7949835.890000001,2258475.51,5691360.38,19701,5,38.78383740156855,29.4
2014-07-27,8625309.9975,2595061.96875,5698807.13,22433,3,30.259953888927836,22.666666666666668
2014-07-28,711467.5800000001,246723.18000000008,464744.4,9475,2,34.57079020613624,22.5
2014-07-29,4978298.28,1267169.98,3711128.3,19056,5,31.094352507217895,36.8
2014-07-30,4118680.3600000003,1635783.9400000002,2482896.42,9658,4,37.492222245295,29.0
